fighter_id,name,nickname,height_feet,height_inches,weight,reach,stance,dob
69888118d968ba52,Joshua Weems,Wide Open,5.0,8.0,135.0,69,Orthodox,1994-05-05
c849740a3ff51931,TJ Dillashaw,,5.0,6.0,135.0,67,Orthodox,1986-02-07
684d3aee255a3d09,Gadzhi Omargadzhiev,,6.0,1.0,170.0,71,Switch,1993-02-24
67f272324a030d00,Misha Cirkunov,,6.0,3.0,205.0,77,Orthodox,1987-02-27
cc351e408bbb7d43,Brandon Davis,Killer B,5.0,10.0,135.0,72,Orthodox,1990-05-08
12585614e0ed2626,Nick Maximov,,6.0,0.0,185.0,76,Southpaw,1997-12-23
0641c21bec209472,Mike Jackson,The Truth,6.0,2.0,170.0,74,Orthodox,1985-03-22
a8283a4f415e1eb9,Francisco Trinaldo,Massaranduba,5.0,9.0,170.0,70,Southpaw,1978-08-24
98c23cb6da5b3352,Aleksei Oleinik,The Boa Constrictor,6.0,2.0,240.0,80,Orthodox,1977-06-20
5580771f383e141f,Jesse Ronson,The Body Snatcher,5.0,10.0,155.0,70,Southpaw,1985-12-24
4e06913c91da5200,Krzysztof Jotko,,6.0,1.0,185.0,77,Southpaw,1989-08-19
325ad0dd9126d3df,Randy Costa,The Zohan,5.0,9.0,135.0,73,Switch,1994-07-06
70fa1c64a2c439ef,Alen Amedovski,,5.0,10.0,185.0,74,Orthodox,1988-04-06
afe8d5b39ff7fca2,Louis Cosce,,5.0,9.0,170.0,71,Orthodox,1995-08-27
87e2468b986ebb79,Cameron VanCamp,Jumpman,6.0,2.0,155.0,74,Switch,1993-04-27
8355922d564b152c,Nate Diaz,,6.0,0.0,170.0,76,Southpaw,1985-04-16
a7e3f02fe2b2fe30,Danyelle Wolf,,5.0,11.0,145.0,70,Orthodox,1983-09-08
326a001926ffb7ec,Darian Weeks,,5.0,11.0,170.0,72,Orthodox,1993-11-23
77d7295d1b22c694,Alessio Di Chirico,Manzo,6.0,0.0,185.0,74,Orthodox,1989-12-12
b4537562f88ac582,Khalid Taha,The Warrior,5.0,5.0,135.0,69,Orthodox,1992-02-15
00e11b5c8b7bfeeb,Luke Rockhold,,6.0,3.0,185.0,77,Southpaw,1984-10-17
fdbefee0827e1567,Wu Yanan,Mulan,5.0,8.0,135.0,66,Orthodox,1996-04-18
f703250471acaf96,Harry Hunsucker,The Hurricane,6.0,2.0,205.0,75,Orthodox,1989-01-03
9c65736747ca92ec,Leonardo Santos,,6.0,0.0,155.0,75,Orthodox,1980-02-05
12e0fdc606f7e274,Luis Saldana,,5.0,11.0,145.0,73,Orthodox,1991-01-27
cdadae5363b66eef,Francisco Figueiredo,Sniper,5.0,6.0,125.0,68,Southpaw,1989-10-23
10f3ba6cd2f44a97,Dominick Cruz,The Dominator,5.0,8.0,135.0,68,Orthodox,1985-03-09
d343df8ba11f4c4e,Nina Nunes,,5.0,5.0,125.0,64,Orthodox,1985-12-03
318572f6f74b760d,Charlie Ontiveros,American Bad Boy,6.0,2.0,155.0,74,Switch,1991-07-04
5f3805dda9661cba,Jason Witt,The Vanilla Gorilla,5.0,10.0,170.0,70,Orthodox,1986-11-07
dea070ed4a2a8281,Thiago Santos,Marreta,6.0,2.0,205.0,76,Orthodox,1984-01-07
d156513a19acf856,Sam Alvey,Smile'N,6.0,2.0,185.0,75,Southpaw,1986-05-06
7559395ad833c074,Miranda Granger,Danger,5.0,7.0,115.0,68,Orthodox,1992-04-13
3329d692aea4dc28,Hamdy Abdelwahab,The Hammer,6.0,2.0,264.0,72,Southpaw,1993-01-22
3c6976f8182d9527,Alexander Gustafsson,The Mauler,6.0,5.0,205.0,79,Orthodox,1987-01-15
f6ad6a1e4d600e0d,Mason Jones,Dragon,5.0,10.0,155.0,74,Orthodox,1995-04-26
38c626ca912c7bac,Damir Hadzovic,The Bosnian Bomber,5.0,9.0,155.0,70,Orthodox,1986-08-08
40093d1d2d78394e,Charles Rosa,Boston Strong,5.0,9.0,145.0,69,Switch,1986-08-24
6f7c616b98e18c29,Claudio Silva,Hannibal,5.0,11.0,170.0,71,Southpaw,1982-09-06
98d961097baaf308,Shane Burgos,Hurricane,5.0,11.0,145.0,75,Orthodox,1991-03-19
8be158ca1e5ea6a0,Dwight Grant,The Body Snatcher,6.0,1.0,185.0,76,Switch,1984-09-14
d7338bcb141abd2c,Antonina Shevchenko,La Pantera,5.0,8.0,125.0,67,Southpaw,1984-11-20
5f179af5fffeb9f6,Cortney Casey,Cast Iron,5.0,7.0,125.0,67,Orthodox,1987-05-05
37d5b176d438d2a5,Karl Roberson,Baby K,6.0,1.0,205.0,74,Southpaw,1990-10-04
1d00756835ca67c9,Donald Cerrone,Cowboy,6.0,1.0,155.0,73,Orthodox,1983-03-29
65578a75fa7900e3,Uriah Hall,Prime Time,6.0,0.0,185.0,79,Orthodox,1984-07-31
f72465a784c1b084,Jessica Eye,Evil,5.0,6.0,125.0,66,Orthodox,1986-07-27
c9a94278df042f46,Alan Baudot,The Black Samourai,6.0,3.0,243.0,79,Orthodox,1988-02-01
82b4e942781b1046,Raulian Paiva,,5.0,8.0,135.0,69,Orthodox,1995-10-17
1a08b01fdabb6ae2,Tony Kelley,Primetime,5.0,9.0,135.0,70,Switch,1987-01-21
0de720c0f1d4ab9c,Danny Chavez,The Colombian Warrior,5.0,8.0,145.0,67,Orthodox,1987-03-14
5dd180c8b3196786,Gloria de Paula,Glorinha,5.0,5.0,115.0,67,Orthodox,1995-06-10
fc9a9559a05f2704,Eddie Wineland,,5.0,7.0,135.0,69,Orthodox,1984-06-26
483a953b18d73bb3,Deron Winn,,5.0,6.0,185.0,70,Orthodox,1989-06-13
3d6749c4267da18f,Joanna Jedrzejczyk,,5.0,6.0,115.0,65,Orthodox,1987-08-18
abd5fb12437eda21,Ramazan Emeev,Gorets,5.0,10.0,170.0,76,Southpaw,1987-05-23
5c126c6aac3ef364,Poliana Botelho,,5.0,8.0,125.0,67,Orthodox,1988-12-15
79cb2a690b9ba5e8,Zarrukh Adashev,The Lion,5.0,5.0,125.0,65,Southpaw,1992-07-29
e92901944ce91909,Askar Mozharov,,6.0,3.0,205.0,74,Orthodox,1994-10-26
b6850671a008bf9a,Felice Herrig,Lil Bulldog,5.0,4.0,115.0,65,Orthodox,1984-09-18
c3ded6f7155f9ea4,Alex Da Silva,Leko,5.0,8.0,155.0,73,Orthodox,1996-02-04
62f7097c04311193,Niklas Stolze,Green Mask,6.0,1.0,155.0,74,Switch,1992-12-28
008ea710276c9606,Jeff Molina,El Jefe,5.0,6.0,125.0,69,Orthodox,1997-07-17
79325a3c1a5c3bf4,Andreas Michailidis,The Spartan,6.0,0.0,170.0,76,Orthodox,1988-07-18
dbac0a413af64bbe,Felipe Colares,Cabocao,5.0,8.0,145.0,69,Orthodox,1994-03-31
d2bc285ead803db0,Louis Smolka,Da Last Samurai,5.0,9.0,135.0,68,Orthodox,1991-07-16
764342d39cdaa54a,Frank Camacho,The Crank,5.0,10.0,155.0,73,Orthodox,1989-05-18
cd7763bcadb5d4c8,Alan Patrick,Nuguette,5.0,11.0,155.0,74,Southpaw,1983-07-19
2ebfbe72ed703925,Tristan Connelly,Boondock,5.0,10.0,145.0,68,Orthodox,1985-12-12
016a8d958883167c,Gina Mazany,Danger,5.0,6.0,125.0,68,Southpaw,1988-08-19
90da09db03e41748,Sergey Khandozhko,Honda,6.0,1.0,170.0,74,Orthodox,1992-05-19
f9d0cae37dabfafc,Ike Villanueva,Hurricane,6.0,1.0,205.0,73,Orthodox,1984-04-04
5f3da9a9610d8969,Cameron Else,Camchida,5.0,9.0,135.0,71,Switch,1987-04-27
a6f3d15cb84334bb,Dean Barry,The Sniper,5.0,10.0,170.0,72,Orthodox,1992-07-03
cd2e5a390821fb48,TJ Laramie,,5.0,6.0,145.0,66,Orthodox,1997-10-15
6a8928652fc01bee,Brandon Jenkins,The Human Highlight Reel,6.0,0.0,155.0,71,Switch,1991-09-30
35b3772629e27a49,Kevin Croom,Crash,5.0,11.0,135.0,73,Orthodox,1987-07-15
d4691518d012b9e7,Aspen Ladd,,5.0,6.0,135.0,66,Orthodox,1995-03-01
4100c7a09497ad41,Kay Hansen,,5.0,2.0,115.0,63,Orthodox,1999-08-14
b1d19449397541dc,Askar Askarov,Bullet,5.0,6.0,125.0,67,Orthodox,1992-10-09
7be74a12d7352df2,Sara McMann,,5.0,6.0,135.0,66,Orthodox,1980-09-24
0e5c4e72237461bb,Bruno Souza,The Tiger,5.0,10.0,145.0,70,Orthodox,1996-03-07
ec18eb918121787c,Kazula Vargas,,5.0,8.0,155.0,71,Southpaw,1985-08-15
56fcb2c4d99f9d1b,Mike Grundy,,5.0,7.0,145.0,72,Orthodox,1987-01-03
45e738622ea2c02c,Timur Valiev,Lucky,5.0,6.0,135.0,67,Orthodox,1990-01-19
fea79f9bc8c68769,Marlon Moraes,Magic,5.0,6.0,135.0,67,Orthodox,1988-04-26
70d2329a92864fdb,Sabina Mazo,Colombian Queen,5.0,7.0,125.0,70,Orthodox,1997-03-25
9c27f3217891f3f0,Kris Moutinho,,5.0,7.0,135.0,68,Southpaw,1992-08-09
57b10fca4f9c9a7a,Alex Oliveira,Cowboy,5.0,11.0,170.0,76,Orthodox,1988-02-21
85073dbd1be65ed9,Greg Hardy,Prince of War,6.0,5.0,265.0,80,Orthodox,1988-07-28
207773daeb4afa7b,Devonte Smith,King Kage,5.0,9.0,155.0,76,Orthodox,1993-07-30
80daefbed11ce998,Alejandro Perez,Turbo,5.0,6.0,135.0,67,Orthodox,1989-09-02
ce175eaafe867d1f,Micheal Gillmore,The Gentleman,5.0,11.0,170.0,72,Orthodox,1987-03-28
4bd6b4800070b069,Chas Skelly,The Scrapper,5.0,11.0,145.0,72,Orthodox,1985-05-11
ef1182eb28c17d4e,Mark Striegl,Mugen,5.0,8.0,145.0,70,Southpaw,1988-06-23
8c39367b53eadf8a,Jesse Strader,Sui Generis,5.0,7.0,135.0,70,Orthodox,1991-05-29
4498b382c65a7faa,Roxanne Modafferi,The Happy Warrior,5.0,7.0,125.0,69,Orthodox,1982-09-24
78a68f1dade6aaf7,Fabio Cherant,Water Buffalo,6.0,1.0,205.0,74,Southpaw,1994-11-25
4c2d90e335e6df19,Alexis Davis,,5.0,6.0,135.0,68,Orthodox,1984-10-04
687c15b2eddfaa63,Danilo Marques,,6.0,6.0,205.0,77,Orthodox,1985-12-26
8d03ce87ca14e778,Francis Ngannou,The Predator,6.0,4.0,250.0,83,Orthodox,1986-09-05
07a2bdaa0afdd831,Rogerio Bontorin,,5.0,5.0,125.0,67,Orthodox,1992-04-25
3033c1c080672475,Dakota Bush,,5.0,10.0,155.0,73,Orthodox,1994-06-09
4234f0097c83fa62,Sijara Eubanks,SarJ,5.0,4.0,125.0,67,Orthodox,1985-04-27
5f6f049d54728e88,Andre Ewell,Mr. Highlight,5.0,8.0,145.0,75,Southpaw,1988-01-21
5b8ba8f5512893b1,Matt Sayles,,5.0,7.0,155.0,68,Orthodox,1994-02-21
8866c6f509c19089,Ryan Hall,The Wizard,5.0,10.0,145.0,70,Southpaw,1985-02-22
c549573c0df4d676,Maki Pitolo,Coconut Bombz,5.0,10.0,185.0,75,Orthodox,1990-11-24
19b7738321cfae42,Mallory Martin,,5.0,4.0,115.0,63,Orthodox,1994-01-29
feaf00f3373435d6,Chris Gruetzemacher,Gritz,5.0,8.0,155.0,68,Orthodox,1986-06-16
bd5403efbaa445c0,Sean Soriano,,5.0,9.0,145.0,70,Orthodox,1989-10-06
bd58d34e39b7b12a,Ben Rothwell,,6.0,4.0,265.0,78,Orthodox,1981-10-17
39d91e95949de3d9,Felicia Spencer,FeeNom,5.0,6.0,145.0,68,Orthodox,1990-11-29
8cb78f3a6c2a08f7,Leah Letson,Nidas,5.0,7.0,145.0,71,Southpaw,1992-08-21
047a91d3d9c79b05,Collin Anglin,,5.0,9.0,145.0,71,Orthodox,1993-02-20
eebc23626e38f5dc,Liana Jojua,She Wolf,5.0,4.0,125.0,62,Orthodox,1995-03-22
59279a7c978f7da0,Al Iaquinta,Raging,5.0,10.0,155.0,70,Orthodox,1987-04-30
e26bd53b751d61d9,Jordan Williams,Bomaye,6.0,1.0,185.0,75,Southpaw,1990-10-13
fcd448a2fe1a23cc,Gian Villante,,6.0,3.0,230.0,76,Orthodox,1985-08-18
6ebe96a116e79e52,John Allan,,6.0,1.0,205.0,75,Orthodox,1993-02-22
0d980975001ae3d8,Shamil Gamzatov,,6.0,2.0,205.0,76,Orthodox,1990-08-09
f1175ea3aafbf351,Hu Yaozong,Totoro,6.0,3.0,185.0,72,Orthodox,1995-04-07
a12a8314adc1c1c9,Laureano Staropoli,Pepi,6.0,1.0,185.0,71,Orthodox,1993-02-27
78e501478a36a018,Khama Worthy,The Death Star,5.0,11.0,155.0,74,Orthodox,1986-10-15
dab8cfbb6b1db10a,Livinha Souza,The Brazilian Gangsta,5.0,3.0,115.0,63,Orthodox,1991-03-11
4a57ebb14315b251,Randa Markos,Quiet Storm,5.0,4.0,115.0,63,Orthodox,1985-08-10
41498c2d1a87b154,Zviad Lazishvili,,5.0,6.0,135.0,69,Orthodox,1991-10-25
a2ea77e974c5889f,Carlos Felipe,Boi,6.0,0.0,245.0,75,Orthodox,1995-01-12
fccf811c1e8b01c7,Andrew Sanchez,El Dirte,6.0,1.0,185.0,74,Orthodox,1988-04-08
673ea7dcc786b1b3,Bethe Correia,Pitbull,5.0,5.0,135.0,64,Orthodox,1983-06-22
8765559b6a29a421,Gaetano Pirrello,El Tigre,5.0,7.0,135.0,65,Orthodox,1992-04-29
528c24b99fbaab79,Johnny Eduardo,,5.0,7.0,135.0,71,Orthodox,1978-08-03
f57a8a52ca401ed9,Nick Diaz,,6.0,1.0,170.0,76,Southpaw,1983-08-02
16a64f93f6678b7b,Martin Sano,Spartan,5.0,11.0,170.0,75,Orthodox,1991-05-30
61fb8098ccf81c7f,Antonio Arroyo,,6.0,3.0,185.0,73,Orthodox,1989-07-01
18b602842a24f7c5,Mike Rodriguez,Slo Mike,6.0,4.0,205.0,82,Southpaw,1988-11-28
49b130de1da2e1bf,Sarah Alpar,Too Sweet,5.0,4.0,135.0,63,Southpaw,1991-06-01
257b0c8d6f199895,Impa Kasanganay,Tshilobo,5.0,11.0,170.0,75,Orthodox,1994-01-17
93b62c5f2ba18e51,Gustavo Lopez,,5.0,5.0,135.0,67,Orthodox,1989-06-27
b3d21b2610dcfaeb,Emily Whitmire,Spitfire,5.0,5.0,125.0,63,Orthodox,1991-05-24
3bb2dc8e87b10a46,David Zawada,Sagat,6.0,0.0,170.0,75,Orthodox,1990-08-01
2f1a257d6777096d,Luigi Vendramini,The Italian Stallion,5.0,8.0,155.0,73,Orthodox,1996-01-16
a17ad5a5048e8c3f,Darren Stewart,The Dentist,6.0,0.0,205.0,74,Orthodox,1990-12-30
4bf6b225ff6099c4,Domingo Pilarte,Son of Fire,6.0,0.0,135.0,73,Southpaw,1990-01-05
b60c980f79b87ce8,Bea Malecki,,5.0,9.0,135.0,74,Orthodox,1991-08-23
a6c20202c701e5ca,Sasha Palatnikov,,6.0,1.0,170.0,72,Switch,1989-03-15
e7bba7ce4d6c7b07,Casey Kenney,,5.0,7.0,135.0,68,Southpaw,1991-03-20
dc3b9cf7641b7ab6,Drako Rodriguez,,5.0,8.0,135.0,69,Orthodox,1996-06-16
bbc9ab95fa766493,Anderson Dos Santos,Berinja,5.0,5.0,135.0,70,Orthodox,1985-07-24
f0fad0e9f3b65752,Jamey Simmons,The Afro Samurai,5.0,6.0,135.0,70,Orthodox,1992-09-11
eee0ef3e2b14816b,Kai Kamaka,The Fighting Hawaiian,5.0,7.0,145.0,69,Orthodox,1995-01-05
20999e27ddd94bda,Ryan Benoit,Baby Face,5.0,5.0,125.0,68,Orthodox,1989-08-25
2e585c701f72fe55,Ian Heinisch,The Hurricane,5.0,11.0,185.0,72,Orthodox,1988-08-05
c7d297714d9ab1a4,Marion Reneau,The Belizean Bruiser,5.0,6.0,135.0,68,Orthodox,1977-06-20
18968f97ad34f15c,Jeremy Stephens,Lil' Heathen,5.0,9.0,145.0,71,Orthodox,1986-05-25
f4c49976c75c5ab2,Conor McGregor,The Notorious,5.0,9.0,155.0,74,Southpaw,1988-07-14
f9f07bb5a43535ed,Carlos Condit,The Natural Born Killer,6.0,2.0,170.0,75,Orthodox,1984-04-26
16690d100f995f8f,Omari Akhmedov,Wolverine,6.0,0.0,185.0,73,Orthodox,1987-10-12
c9587d81e1d33925,Jerome Rivera,Renegade,5.0,10.0,125.0,72,Southpaw,1995-04-22
e51fcd9cd84c0b93,Michel Prazeres,Tractor,5.0,6.0,170.0,67,Orthodox,1981-07-25
304a21d0595e1a08,Justin Jaynes,The Guitar Hero,5.0,7.0,145.0,68,Orthodox,1989-08-10
813550bc53b15fb0,Yancy Medeiros,,5.0,10.0,155.0,75,Orthodox,1987-09-07
e9213f53ddeca978,Dhiego Lima,,6.0,2.0,170.0,75,Orthodox,1989-01-31
2c5a0b8317f8f27a,Roque Martinez,,5.0,10.0,250.0,72,Orthodox,1986-03-04
e99821959a840bb8,Lara Procopio,,5.0,4.0,125.0,67,Orthodox,1995-11-14
427b5953ac8e3a27,Demian Maia,,6.0,1.0,170.0,72,Southpaw,1977-11-06
03f982ca3735070c,Walt Harris,The Big Ticket,6.0,5.0,250.0,77,Southpaw,1983-06-10
f6e5972c9d16c40e,Victor Rodriguez,Vicious,5.0,5.0,125.0,67,Switch,1992-09-05
7a703c565ccaa18f,Jacare Souza,,6.0,1.0,185.0,72,Orthodox,1979-12-07
cf946e03ba2e7666,Kevin Aguilar,Angel of Death,5.0,7.0,155.0,73,Orthodox,1988-09-07
068f8a189a47fea6,Maurice Greene,The Crochet Boss,6.0,7.0,258.0,80,Orthodox,1986-07-05
84ff027394f7e470,Gregor Gillespie,The Gift,5.0,7.0,155.0,71,Orthodox,1986-11-13
ae071698e1a3ccd4,Christian Aguilera,The Beast,5.0,9.0,170.0,72,Switch,1991-11-25
9cd047a828dd7515,KB Bhullar,The Bengal,6.0,4.0,185.0,78,Switch,1991-10-12
96428b9e9bd048ea,Luke Sanders,Cool Hand,5.0,6.0,135.0,67,Southpaw,1985-12-12
348dff4e03bd18c6,Stefan Sekulic,,6.0,0.0,170.0,75,Southpaw,1992-02-12
928ae2e5b5f7a9ec,Justine Kish,,5.0,5.0,125.0,64,Orthodox,1988-04-13
2844b047183a1adb,Luis Pena,Violent Bob Ross,6.0,3.0,155.0,75,Southpaw,1993-07-05
ccf5dc41417e9daf,Juan Espino,El Guapo,6.0,3.0,255.0,80,Orthodox,1980-10-09
e17ac6410c8377f4,Bartosz Fabinski,The Butcher,6.0,0.0,170.0,75,Orthodox,1986-04-26
c5a126ace82a6025,Anthony Birchak,El Toro,5.0,8.0,135.0,69,Orthodox,1986-05-16
f2b6fdb20675b11c,Mike Perry,Platinum,5.0,10.0,170.0,71,Orthodox,1991-09-15
1eff7bc0f815b270,Yorgan De Castro,The Mad Titan,6.0,0.0,250.0,74,Orthodox,1986-12-19
8614b7134913f5d5,Jarjis Danho,Man Mountain,6.0,3.0,265.0,74,Orthodox,1983-10-15
2af2f2e26c4c0402,Hunter Azure,,5.0,8.0,145.0,69,Orthodox,1992-03-02
ebef46976554f975,Jordan Griffin,Native Psycho,5.0,10.0,145.0,73,Southpaw,1990-02-28
effd9de9937996f8,Tyron Woodley,The Chosen One,5.0,9.0,170.0,74,Orthodox,1982-04-07
2b074403b7c6cdb4,Thomas Almeida,Thominhas,5.0,7.0,145.0,70,Southpaw,1991-07-31
90e0985df05e51bc,Ray Rodriguez,The Judge,5.0,7.0,135.0,70,Orthodox,1987-12-10
a0e75f4a13eb73f1,Megan Anderson,,6.0,0.0,145.0,72,Orthodox,1990-02-11
80eacd4da0617c57,Joseph Benavidez,,5.0,4.0,125.0,65,Southpaw,1984-07-31
215a70f073a7b726,Jordan Espinosa,The Gamer,5.0,6.0,125.0,69,Orthodox,1989-11-08
003d82fa384ca1d0,Aalon Cruz,,6.0,0.0,145.0,78,Switch,1989-09-20
9c907996820d2d69,Jimmie Rivera,El Terror,5.0,4.0,135.0,68,Orthodox,1989-06-29
ed2a8cc402173781,Vince Cachero,The Anomaly,5.0,6.0,145.0,68,Orthodox,1989-11-07
122ac9b816d8b71c,Shana Dobson,Danger,5.0,6.0,125.0,69,Orthodox,1989-03-30
b4ad3a06ee4d660c,Alistair Overeem,The Demolition Man,6.0,4.0,265.0,80,Orthodox,1980-05-17
ea3dcc417c322064,Martin Day,The Spartan,5.0,10.0,145.0,73,Orthodox,1988-11-10
52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,6.0,2.0,185.0,79,Orthodox,1990-03-16
6fb1ba67bef41b37,Nik Lentz,The Carny,5.0,8.0,145.0,68,Orthodox,1984-08-13
acb36c908d415c4a,Vinicius Moreira,Mamute,6.0,4.0,205.0,76,Orthodox,1989-02-28
1588b787bda7b540,Tom Breese,,6.0,3.0,185.0,73,Southpaw,1991-09-26
2ac4628c08ec5125,Markus Perez,Maluko,6.0,1.0,185.0,73,Orthodox,1988-06-22
539ed332b3078821,Sarah Moras,Cheesecake,5.0,7.0,135.0,67,Orthodox,1988-04-30
9b7dfb3b7d99926a,Vanessa Melo,,5.0,5.0,135.0,65,Orthodox,1988-03-27
637bd06c32219f0b,Jacob Kilburn,The Killer,5.0,9.0,145.0,72,Orthodox,1995-06-28
cbb682f5fcc44bfc,Anthony Pettis,Showtime,5.0,10.0,155.0,72,Orthodox,1987-01-27
40d8b74488743800,Carlton Minus,Clutch,5.0,10.0,170.0,75,Orthodox,1993-04-26
63def5a5662a6917,Junior Dos Santos,Cigano,6.0,4.0,238.0,77,Orthodox,1984-01-30
d21113c9ff3788ae,Peter Barrett,Slippery,5.0,10.0,145.0,73,Southpaw,1986-08-10
eb29176b03dfa888,Matt Wiman,,5.0,10.0,155.0,68,Orthodox,1983-09-19
36549928f90f1d36,Jose Quinonez,Teco,5.0,8.0,135.0,69,Southpaw,1990-07-28
be68b375707dcb85,Spike Carlyle,Alpha Ginger,5.0,8.0,145.0,71,Switch,1993-05-06
01784fbc27c68b14,Rachael Ostovich,,5.0,3.0,125.0,62,Orthodox,1991-02-25
cf65d56b0755ed3b,Alan Jouban,Brahma,6.0,0.0,170.0,73,Southpaw,1981-11-25
e5010b1b94ca5755,Paul Felder,The Irish Dragon,5.0,11.0,155.0,70,Orthodox,1984-04-25
9cfbfae5fa1fdd93,Geraldo de Freitas,Spartan,5.0,7.0,135.0,72,Orthodox,1991-09-30
ec34349e7dffcde7,Claudia Gadelha,Claudinha,5.0,4.0,115.0,63,Orthodox,1988-12-07
899923ff6ab13917,Bevon Lewis,,6.0,3.0,185.0,79,Orthodox,1991-05-05
7bde387d50829adf,Eduardo Garagorri,,5.0,9.0,145.0,70,Orthodox,1989-05-28
1f454354805b6f75,Anderson Silva,The Spider,6.0,2.0,185.0,77,Southpaw,1975-04-14
045f25b3a4c08e81,Jack Marshman,The Hammer,6.0,0.0,185.0,73,Orthodox,1989-12-19
f9a20a17d712ef7c,Cole Williams,Havoc,6.0,0.0,170.0,73,Orthodox,1983-12-15
ba1e6cb3d43f7430,Justin Ledet,El Blanco,6.0,4.0,205.0,80,Orthodox,1988-09-28
032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,5.0,10.0,155.0,70,Orthodox,1988-09-20
f300763147320d12,Liliya Shakirova,,5.0,4.0,125.0,65,Orthodox,1991-10-24
ebc1f40e00e0c481,Stefan Struve,Skyscraper,6.0,11.0,265.0,84,Orthodox,1988-02-18
d06f8869449ba7bd,Alexander Yakovlev,Russian Thunder,6.0,3.0,155.0,74,Southpaw,1984-07-18
8f6a18831a120817,James Krause,The,6.0,2.0,170.0,73,Orthodox,1986-06-04
e9ac7bfb65c25497,John Phillips,The Welsh Wrecking Machine,5.0,11.0,185.0,75,Southpaw,1985-06-09
af997f7611673880,Gadzhimurad Antigulov,,5.0,11.0,205.0,70,Orthodox,1987-02-09
e87a13e02c01331d,Ali AlQaisi,The Royal Fighter,5.0,6.0,135.0,68,Orthodox,1990-09-23
3f7dab21b6c971bc,Dequan Townsend,The Tarantula,6.0,3.0,205.0,79,Orthodox,1986-05-11
6eaec40f724852f4,Jessin Ayari,,6.0,0.0,155.0,73,Orthodox,1992-05-31
82e7929bf6c2b689,Diego Sanchez,Nightmare,5.0,10.0,170.0,72,Southpaw,1981-12-31
6a11e325aa60ad02,Jeff Hughes,Lights Out,6.0,2.0,250.0,77,Orthodox,1988-05-17
c3218c810959d279,Khadis Ibragimov,,6.0,3.0,205.0,78,Orthodox,1995-05-21
cbd3e590a85b18c5,Mirsad Bektic,,5.0,8.0,145.0,70,Orthodox,1991-02-16
82cbb809d5ee565c,Mara Romero Borella,,5.0,6.0,125.0,69,Orthodox,1986-06-03
06a80a685ea98573,Irwin Rivera,The Beast,5.0,6.0,135.0,67,Southpaw,1989-02-14
7c9f96f9a6a5cd50,Brok Weaver,Chata Tuska,6.0,0.0,155.0,73,Southpaw,1991-12-05
3c5005b66696d790,Anthony Ivy,Aquaman,6.0,2.0,185.0,74,Orthodox,1990-01-23
7f0f171414d0a287,Zelim Imadaev,,6.0,0.0,170.0,76,Orthodox,1995-01-25
56709e66f1c6008f,Cole Smith,The Cole Train,5.0,11.0,135.0,67,Orthodox,1989-04-05
3974fa35c917af1d,Ricardo Lamas,The Bully,5.0,8.0,145.0,71,Orthodox,1982-05-21
37cc294027f55e4d,Austin Springer,,5.0,8.0,145.0,71,Orthodox,1987-05-12
2244d9a2b64b8c3b,Hannah Cifers,Shockwave,5.0,1.0,115.0,62,Orthodox,1992-06-26
d967f0128c323de6,Daniel Cormier,DC,5.0,11.0,235.0,72,Orthodox,1979-03-20
99506df1af6c8b3b,John Dodson,The Magician,5.0,3.0,135.0,66,Orthodox,1984-09-26
9ba2226646046b63,Frankie Saenz,,5.0,6.0,135.0,66,Orthodox,1980-08-12
73e09f837f3b5ecc,Rogerio Nogueira,Minotouro,6.0,2.0,205.0,75,Southpaw,1976-06-02
492b202d2064e7a9,Fabricio Werdum,Vai Cavalo,6.0,4.0,231.0,77,Orthodox,1977-07-30
1fcfc3709fe58151,Peter Sobotta,,6.0,0.0,170.0,75,Southpaw,1987-01-11
41f90012b86a11bf,Raphael Pessoa,Bebezao,6.0,3.0,262.0,78,Orthodox,1989-03-09
776a58a67665a171,Nad Narimani,Smiler,5.0,8.0,145.0,70,Orthodox,1987-04-14
654ae722109a0d31,Joe Duffy,Irish,5.0,10.0,155.0,73,Orthodox,1988-02-18
ec52462a1b41f714,Brett Johns,The Pikey,5.0,7.0,135.0,71,Orthodox,1992-02-21
0052de90691d4a93,Davi Ramos,Tasmanian Devil,5.0,6.0,155.0,70,Orthodox,1986-11-05
bebb4ae55ac2bf6f,Chris Fishgold,,5.0,8.0,145.0,68,Orthodox,1992-06-06
4d5197f331c47290,Paige VanZant,12 Gauge,5.0,4.0,115.0,65,Orthodox,1994-03-26
f7d73e452b064bf2,Danny Henry,The Hatchet,6.0,0.0,145.0,73,Orthodox,1988-07-17
d61316139d68dbe3,Roman Bogatov,,5.0,8.0,155.0,73,Orthodox,1990-12-15
4e0692ad070976e4,Lyman Good,Cyborg,6.0,0.0,170.0,74,Orthodox,1985-05-26
b53c46f613f6f248,Brianna Fortino,The Bull,5.0,0.0,115.0,62,Southpaw,1993-08-04
1cf7ccf64a5bf24e,Oskar Piechota,Imadlo,6.0,0.0,185.0,76,Southpaw,1990-01-24
59a27d2e6d0802ac,Max Rohskopf,Rated R,6.0,1.0,155.0,71,Orthodox,1994-09-27
f57dd0bfa8c17813,Mark De La Rosa,Bumblebee,5.0,6.0,135.0,65,Orthodox,1994-08-31
